Target,Pair,Lag,Model,RMSE,MAE,R2,Spearman,Train_Time,Optimized,Run_Mode
target_352,US_Stock_OXY_adj_close - LME_CA_Close,4,RandomForest,0.04575673466026406,0.03265601899110651,-0.36417345164356507,0.06824726743293924,0.3914225101470947,False,BASELINE
target_352,US_Stock_OXY_adj_close - LME_CA_Close,4,ElasticNet,0.041997152157782526,0.030992833369123982,-0.14920955501322974,0.0056902460232213185,0.008226871490478516,False,BASELINE
target_352,US_Stock_OXY_adj_close - LME_CA_Close,4,XGBoost,0.0504668146932328,0.037127721310446046,-0.6594773661330178,-0.012787069715104085,0.5901200771331787,False,BASELINE
target_352,US_Stock_OXY_adj_close - LME_CA_Close,4,LightGBM,0.04833841674777447,0.03549998309562338,-0.5224547309180771,0.06137644776392809,1.556347131729126,False,BASELINE
target_353,US_Stock_RIO_adj_close - LME_AH_Close,4,Ridge,0.02633927259246453,0.02118500216905317,-0.06074109443576692,0.16336552106416966,0.007409334182739258,False,BASELINE
target_353,US_Stock_RIO_adj_close - LME_AH_Close,4,Lasso,0.025844352023446798,0.0208832965338868,-0.021252508208487564,0.0,0.004397392272949219,False,BASELINE
target_353,US_Stock_RIO_adj_close - LME_AH_Close,4,RandomForest,0.026911394905537067,0.021285351685465578,-0.10732284250478386,0.06712735802486758,0.37932682037353516,False,BASELINE
target_353,US_Stock_RIO_adj_close - LME_AH_Close,4,ElasticNet,0.025844352023446798,0.0208832965338868,-0.021252508208487564,0.0,0.005997419357299805,False,BASELINE
target_353,US_Stock_RIO_adj_close - LME_AH_Close,4,XGBoost,0.029166977175322135,0.023052386820275324,-0.3007225933984252,0.03468031730964811,0.558631420135498,False,BASELINE
target_353,US_Stock_RIO_adj_close - LME_AH_Close,4,LightGBM,0.028424997494473022,0.02270335917516963,-0.23538610000506255,0.06557149875162514,1.4835395812988281,False,BASELINE
target_354,LME_AH_Close - US_Stock_XLE_adj_close,4,Ridge,0.03321915193323347,0.02537037523121506,-0.0227828804276633,0.08130375773320343,0.007882118225097656,False,BASELINE
target_354,LME_AH_Close - US_Stock_XLE_adj_close,4,Lasso,0.033073485185279916,0.024916130458597776,-0.01383269385929431,0.12233746444897245,0.007268428802490234,False,BASELINE
target_354,LME_AH_Close - US_Stock_XLE_adj_close,4,RandomForest,0.03642236795185204,0.02822623417659075,-0.2295401730011728,0.0438522147799494,0.38435888290405273,False,BASELINE
target_354,LME_AH_Close - US_Stock_XLE_adj_close,4,ElasticNet,0.03317001872651136,0.02501126763355012,-0.01975959798968363,0.12233746444897245,0.006097555160522461,False,BASELINE
target_354,LME_AH_Close - US_Stock_XLE_adj_close,4,XGBoost,0.039643659351987014,0.031180855668228577,-0.4566453928701355,0.06466599579156719,0.566786527633667,False,BASELINE
target_354,LME_AH_Close - US_Stock_XLE_adj_close,4,LightGBM,0.04013554646335626,0.031124847049750742,-0.4930169186492679,-0.0011451861737875775,1.4483835697174072,False,BASELINE
target_355,LME_ZS_Close - US_Stock_AMP_adj_close,4,Ridge,0.039537179681766316,0.03082938404385938,-0.09829548241493069,0.1261191659737859,0.007681846618652344,False,BASELINE
target_355,LME_ZS_Close - US_Stock_AMP_adj_close,4,Lasso,0.037771849756925685,0.029161010593772994,-0.0024075556582188185,0.0,0.006456851959228516,False,BASELINE
target_355,LME_ZS_Close - US_Stock_AMP_adj_close,4,RandomForest,0.03906583464638131,0.0297407079251368,-0.07226477549380284,0.013086525045408966,0.38543009757995605,False,BASELINE
target_355,LME_ZS_Close - US_Stock_AMP_adj_close,4,ElasticNet,0.037756232341160344,0.029150123483237814,-0.0015788020098215227,0.15478747890133496,0.004582881927490234,False,BASELINE
target_355,LME_ZS_Close - US_Stock_AMP_adj_close,4,XGBoost,0.04459820112851874,0.03578864878362834,-0.3974700464609462,0.03909126161393041,0.5413105487823486,False,BASELINE
target_355,LME_ZS_Close - US_Stock_AMP_adj_close,4,LightGBM,0.04159146455140448,0.03268631810360813,-0.21539165779151648,0.05250370825021738,1.486933708190918,False,BASELINE
target_356,JPX_Gold_Standard_Futures_Close - US_Stock_XOM_adj_close,4,Ridge,0.03441793076628451,0.02832953795016349,-0.19188478125200192,0.08103038777628223,0.0063974857330322266,False,BASELINE
target_356,JPX_Gold_Standard_Futures_Close - US_Stock_XOM_adj_close,4,Lasso,0.03241246413336551,0.02616728155733172,-0.05703376331947063,0.04177502831986867,0.005282878875732422,False,BASELINE
target_356,JPX_Gold_Standard_Futures_Close - US_Stock_XOM_adj_close,4,RandomForest,0.033268278673415794,0.026678261347519223,-0.11359025711534532,0.021957225127693776,0.3250885009765625,False,BASELINE
target_356,JPX_Gold_Standard_Futures_Close - US_Stock_XOM_adj_close,4,ElasticNet,0.03276872124973332,0.026410724420012556,-0.08039794441212811,0.04177502831986867,0.004189252853393555,False,BASELINE
target_356,JPX_Gold_Standard_Futures_Close - US_Stock_XOM_adj_close,4,XGBoost,0.03533518230409095,0.02823632366208944,-0.2562597164075069,0.031697128089142906,0.5626266002655029,False,BASELINE
target_356,JPX_Gold_Standard_Futures_Close - US_Stock_XOM_adj_close,4,LightGBM,0.037828931053891755,0.030269251583171685,-0.4398355759857704,-0.005132558304044435,1.4480388164520264,False,BASELINE
target_357,LME_ZS_Close - US_Stock_HAL_adj_close,4,Ridge,0.05222266234517178,0.039501481930979215,-0.1626009566598019,0.09995503709439711,0.006790876388549805,False,BASELINE
target_357,LME_ZS_Close - US_Stock_HAL_adj_close,4,Lasso,0.04894189271352991,0.03701102791743479,-0.021113880917150496,0.03307985443852985,0.005842685699462891,False,BASELINE
target_357,LME_ZS_Close - US_Stock_HAL_adj_close,4,RandomForest,0.05422304313716895,0.04257151080749469,-0.25337328576299445,-0.07384294861501166,0.36753153800964355,False,BASELINE
target_357,LME_ZS_Close - US_Stock_HAL_adj_close,4,ElasticNet,0.04896307899412401,0.03700896652451086,-0.02199812492353659,0.03307985443852985,0.0038661956787109375,False,BASELINE
target_357,LME_ZS_Close - US_Stock_HAL_adj_close,4,XGBoost,0.05759295614082253,0.04578700428993887,-0.4140064807157178,0.006941594613015689,0.5303983688354492,False,BASELINE
target_357,LME_ZS_Close - US_Stock_HAL_adj_close,4,LightGBM,0.054872983735579764,0.043862033470069964,-0.2836003005905605,-0.03000887363163485,1.5318090915679932,False,BASELINE
